Taxon	TaxID	Fragments	PropTotal	PropNonHost
Delftia	80865	3	1.944679696668861e-7	0.0025684931506849314
Ralstonia	48736	3	1.944679696668861e-7	0.0025684931506849314
Leifsonia	110932	3	1.944679696668861e-7	0.0025684931506849314
Brevibacterium	1696	3	1.944679696668861e-7	0.0025684931506849314
Brachybacterium	43668	3	1.944679696668861e-7	0.0025684931506849314
Thermomonospora	2019	3	1.944679696668861e-7	0.0025684931506849314
Tessaracoccus	72763	3	1.944679696668861e-7	0.0025684931506849314
Cutibacterium	1912216	3	1.944679696668861e-7	0.0025684931506849314
Schaalia	2529408	3	1.944679696668861e-7	0.0025684931506849314
Hymenobacter	89966	3	1.944679696668861e-7	0.0025684931506849314
Aminobacter	31988	2	1.296453131112574e-7	0.0017123287671232876
Roseitalea	1915401	2	1.296453131112574e-7	0.0017123287671232876
Martelella	293088	2	1.296453131112574e-7	0.0017123287671232876
Pseudorhodoplanes	1734920	2	1.296453131112574e-7	0.0017123287671232876
Parasphingorhabdus	2709685	2	1.296453131112574e-7	0.0017123287671232876
Porphyrobacter	1111	2	1.296453131112574e-7	0.0017123287671232876
Roseomonas	125216	2	1.296453131112574e-7	0.0017123287671232876
Neoasaia	320496	2	1.296453131112574e-7	0.0017123287671232876
Salinicola	404432	2	1.296453131112574e-7	0.0017123287671232876
Raoultella	160674	2	1.296453131112574e-7	0.0017123287671232876
Serratia	613	2	1.296453131112574e-7	0.0017123287671232876
Rheinheimera	67575	2	1.296453131112574e-7	0.0017123287671232876
Thermochromatium	85073	2	1.296453131112574e-7	0.0017123287671232876
Thioalkalivibrio	106633	2	1.296453131112574e-7	0.0017123287671232876
Sulfurifustis	1692042	2	1.296453131112574e-7	0.0017123287671232876
Shewanella	22	2	1.296453131112574e-7	0.0017123287671232876
Aeromonas	642	2	1.296453131112574e-7	0.0017123287671232876
Hydrogenophaga	47420	2	1.296453131112574e-7	0.0017123287671232876
Cupriavidus	106589	2	1.296453131112574e-7	0.0017123287671232876
Collimonas	202907	2	1.296453131112574e-7	0.0017123287671232876
Achromobacter	222	2	1.296453131112574e-7	0.0017123287671232876
Ideonella	36862	2	1.296453131112574e-7	0.0017123287671232876
Rhizobacter	212743	2	1.296453131112574e-7	0.0017123287671232876
Saccharomonospora	1851	2	1.296453131112574e-7	0.0017123287671232876
Prauserella	142577	2	1.296453131112574e-7	0.0017123287671232876
Agrococcus	46352	2	1.296453131112574e-7	0.0017123287671232876
Aeromicrobium	2040	2	1.296453131112574e-7	0.0017123287671232876
Kribbella	182639	2	1.296453131112574e-7	0.0017123287671232876
Actinomyces	1654	2	1.296453131112574e-7	0.0017123287671232876
Iamia	467975	2	1.296453131112574e-7	0.0017123287671232876
Bacillus	1386	2	1.296453131112574e-7	0.0017123287671232876
Alkalihalophilus	2893060	2	1.296453131112574e-7	0.0017123287671232876
Thermoanaerobacter	1754	2	1.296453131112574e-7	0.0017123287671232876
Clostridium	1485	2	1.296453131112574e-7	0.0017123287671232876
Thermus	270	2	1.296453131112574e-7	0.0017123287671232876
Gemmatirosa	1706036	2	1.296453131112574e-7	0.0017123287671232876
Simiispumavirus	2169668	2	1.296453131112574e-7	0.0017123287671232876
