Taxon	TaxID	Fragments	PropTotal	PropNonHost
Amorphaceae	2685818	5	1.1331629660585964e-6	0.005025125628140704
Ornithinimicrobiaceae	2805590	5	1.1331629660585964e-6	0.005025125628140704
Egicoccaceae	1755824	5	1.1331629660585964e-6	0.005025125628140704
Sphingosinicellaceae	2820280	4	9.065303728468771e-7	0.004020100502512563
Methylococcaceae	403	4	9.065303728468771e-7	0.004020100502512563
Rhodocyclaceae	75787	4	9.065303728468771e-7	0.004020100502512563
Dermacoccaceae	145357	4	9.065303728468771e-7	0.004020100502512563
Iamiaceae	633392	4	9.065303728468771e-7	0.004020100502512563
Paenibacillaceae	186822	4	9.065303728468771e-7	0.004020100502512563
Boseaceae	2831100	3	6.798977796351578e-7	0.003015075376884422
Roseobacteraceae	2854170	3	6.798977796351578e-7	0.003015075376884422
Rhodospirillaceae	41295	3	6.798977796351578e-7	0.003015075376884422
Azospirillaceae	2829815	3	6.798977796351578e-7	0.003015075376884422
Marinobacteraceae	2887365	3	6.798977796351578e-7	0.003015075376884422
Alcanivoracaceae	224372	3	6.798977796351578e-7	0.003015075376884422
Erwiniaceae	1903409	3	6.798977796351578e-7	0.003015075376884422
Yersiniaceae	1903411	3	6.798977796351578e-7	0.003015075376884422
Oxalobacteraceae	75682	3	6.798977796351578e-7	0.003015075376884422
Thiobacillaceae	2008790	3	6.798977796351578e-7	0.003015075376884422
Chromobacteriaceae	1499392	3	6.798977796351578e-7	0.003015075376884422
Sandaracinaceae	1055686	3	6.798977796351578e-7	0.003015075376884422
Intrasporangiaceae	85021	3	6.798977796351578e-7	0.003015075376884422
Thermomonosporaceae	2012	3	6.798977796351578e-7	0.003015075376884422
Gordoniaceae	85026	3	6.798977796351578e-7	0.003015075376884422
Jatrophihabitantaceae	2805416	3	6.798977796351578e-7	0.003015075376884422
Baekduiaceae	2600303	3	6.798977796351578e-7	0.003015075376884422
Lactobacillaceae	33958	3	6.798977796351578e-7	0.003015075376884422
Planctomycetaceae	126	3	6.798977796351578e-7	0.003015075376884422
Rickettsiaceae	775	2	4.5326518642343854e-7	0.0020100502512562816
Maricaulaceae	2800061	2	4.5326518642343854e-7	0.0020100502512562816
Rhodanobacteraceae	1775411	2	4.5326518642343854e-7	0.0020100502512562816
Chromatiaceae	1046	2	4.5326518642343854e-7	0.0020100502512562816
Acidiferrobacteraceae	1692041	2	4.5326518642343854e-7	0.0020100502512562816
Pasteurellaceae	712	2	4.5326518642343854e-7	0.0020100502512562816
Pseudoalteromonadaceae	267888	2	4.5326518642343854e-7	0.0020100502512562816
Zoogloeaceae	2008794	2	4.5326518642343854e-7	0.0020100502512562816
Cellulomonadaceae	85016	2	4.5326518642343854e-7	0.0020100502512562816
Promicromonosporaceae	85017	2	4.5326518642343854e-7	0.0020100502512562816
Jiangellaceae	1217100	2	4.5326518642343854e-7	0.0020100502512562816
Euzebyaceae	908622	2	4.5326518642343854e-7	0.0020100502512562816
Synechococcaceae	1890426	2	4.5326518642343854e-7	0.0020100502512562816
Methanomicrobiaceae	2194	2	4.5326518642343854e-7	0.0020100502512562816
