Taxon	TaxID	Fragments	PropTotal	PropNonHost
Marinobacter sp. es.042	1761794	10	2.416935369456366e-6	0.004022526146419952
Lysobacter sp. H23M47	2781024	10	2.416935369456366e-6	0.004022526146419952
Pseudonocardia sp. AL041005-10	445576	10	2.416935369456366e-6	0.004022526146419952
Pseudonocardia abyssalis	2792008	10	2.416935369456366e-6	0.004022526146419952
Amycolatopsis sp. Hca4	2742131	10	2.416935369456366e-6	0.004022526146419952
Arthrobacter sp. QXT-31	1357915	10	2.416935369456366e-6	0.004022526146419952
Bradyrhizobium canariense	255045	9	2.175241832510729e-6	0.0036202735317779565
Mesorhizobium sp. B2-1-1	2589974	9	2.175241832510729e-6	0.0036202735317779565
Starkeya novella	921	9	2.175241832510729e-6	0.0036202735317779565
Pseudomonas putida	303	9	2.175241832510729e-6	0.0036202735317779565
Pseudomonas chengduensis	489632	9	2.175241832510729e-6	0.0036202735317779565
Streptomyces griseus	1911	9	2.175241832510729e-6	0.0036202735317779565
Lactococcus lactis	1358	9	2.175241832510729e-6	0.0036202735317779565
Bradyrhizobium sp. 200	2782665	8	1.9335482955650927e-6	0.003218020917135961
Bradyrhizobium sp. 6(2017)	1197460	8	1.9335482955650927e-6	0.003218020917135961
Rhodopseudomonas boonkerdii	475937	8	1.9335482955650927e-6	0.003218020917135961
Mesorhizobium sp. B2-8-5	2589903	8	1.9335482955650927e-6	0.003218020917135961
Rhizobium binae	1138190	8	1.9335482955650927e-6	0.003218020917135961
Rhizobium rosettiformans	1368430	8	1.9335482955650927e-6	0.003218020917135961
Rhizobium leguminosarum	384	8	1.9335482955650927e-6	0.003218020917135961
Sinorhizobium fredii	380	8	1.9335482955650927e-6	0.003218020917135961
Pseudolabrys taiwanensis	331696	8	1.9335482955650927e-6	0.003218020917135961
Pelagibacterium halotolerans	531813	8	1.9335482955650927e-6	0.003218020917135961
Paracoccus sp. AK26	2589076	8	1.9335482955650927e-6	0.003218020917135961
Rhizorhabdus dicambivorans	1850238	8	1.9335482955650927e-6	0.003218020917135961
Azospirillum thiophilum	528244	8	1.9335482955650927e-6	0.003218020917135961
Halomonas piezotolerans	2609667	8	1.9335482955650927e-6	0.003218020917135961
Acinetobacter seifertii	1530123	8	1.9335482955650927e-6	0.003218020917135961
Acidovorax carolinensis	553814	8	1.9335482955650927e-6	0.003218020917135961
Massilia sp. HC52	2852099	8	1.9335482955650927e-6	0.003218020917135961
Pseudonocardia sp. CGMCC 4.1532	2761535	8	1.9335482955650927e-6	0.003218020917135961
Phycicoccus sp. HDW14	2714941	8	1.9335482955650927e-6	0.003218020917135961
Streptomyces sp. ZYC-3	2797636	8	1.9335482955650927e-6	0.003218020917135961
Gordonia jinghuaiqii	2758710	8	1.9335482955650927e-6	0.003218020917135961
Nitrobacter hamburgensis	912	7	1.6918547586194562e-6	0.0028157683024939663
Mesorhizobium amorphae	71433	7	1.6918547586194562e-6	0.0028157683024939663
Aurantimonas sp. HBX-1	2906072	7	1.6918547586194562e-6	0.0028157683024939663
Pseudorhodoplanes sinuspersici	1235591	7	1.6918547586194562e-6	0.0028157683024939663
Pseudomonas wenzhouensis	2906062	7	1.6918547586194562e-6	0.0028157683024939663
Pseudomonas alcaliphila	101564	7	1.6918547586194562e-6	0.0028157683024939663
Acinetobacter sp. F9	2853158	7	1.6918547586194562e-6	0.0028157683024939663
Burkholderia pseudomallei	28450	7	1.6918547586194562e-6	0.0028157683024939663
Ralstonia sp. 56D2	2842456	7	1.6918547586194562e-6	0.0028157683024939663
Ralstonia pickettii	329	7	1.6918547586194562e-6	0.0028157683024939663
Cupriavidus basilensis	68895	7	1.6918547586194562e-6	0.0028157683024939663
Cupriavidus pauculus	82633	7	1.6918547586194562e-6	0.0028157683024939663
Nitrogeniibacter mangrovi	2016596	7	1.6918547586194562e-6	0.0028157683024939663
Usitatibacter rugosus	2732067	7	1.6918547586194562e-6	0.0028157683024939663
Pseudonocardia dioxanivorans	240495	7	1.6918547586194562e-6	0.0028157683024939663
Cellulosimicrobium cellulans	1710	7	1.6918547586194562e-6	0.0028157683024939663
Dietzia psychralcaliphila	139021	7	1.6918547586194562e-6	0.0028157683024939663
Bradyrhizobium oligotrophicum	44255	6	1.4501612216738195e-6	0.002413515687851971
Rhodopseudomonas palustris	1076	6	1.4501612216738195e-6	0.002413515687851971
Mesorhizobium terrae	2725666	6	1.4501612216738195e-6	0.002413515687851971
Methylobacterium brachiatum	269660	6	1.4501612216738195e-6	0.002413515687851971
Phreatobacter stygius	1940610	6	1.4501612216738195e-6	0.002413515687851971
Blastochloris viridis	1079	6	1.4501612216738195e-6	0.002413515687851971
Pukyongiella litopenaei	2605946	6	1.4501612216738195e-6	0.002413515687851971
Polymorphum gilvum	991904	6	1.4501612216738195e-6	0.002413515687851971
Phaeobacter sp. LSS9	681157	6	1.4501612216738195e-6	0.002413515687851971
Sphingomonas sabuli	2764186	6	1.4501612216738195e-6	0.002413515687851971
Ferrovibrio terrae	2594003	6	1.4501612216738195e-6	0.002413515687851971
Luteimonas sp. MC1825	2761107	6	1.4501612216738195e-6	0.002413515687851971
Pseudoxanthomonas mexicana	128785	6	1.4501612216738195e-6	0.002413515687851971
Methylomonas sp. LL1	2785785	6	1.4501612216738195e-6	0.002413515687851971
Comamonas thiooxydans	363952	6	1.4501612216738195e-6	0.002413515687851971
Bordetella trematum	123899	6	1.4501612216738195e-6	0.002413515687851971
Achromobacter xylosoxidans	85698	6	1.4501612216738195e-6	0.002413515687851971
Roseateles depolymerans	76731	6	1.4501612216738195e-6	0.002413515687851971
Aromatoleum petrolei	76116	6	1.4501612216738195e-6	0.002413515687851971
Neisseria arctica	1470200	6	1.4501612216738195e-6	0.002413515687851971
Allokutzneria albata	211114	6	1.4501612216738195e-6	0.002413515687851971
Microbacterium luteum	2782167	6	1.4501612216738195e-6	0.002413515687851971
Leifsonia sp. ZF2019	2781978	6	1.4501612216738195e-6	0.002413515687851971
Arthrobacter sp. PGP41	2079227	6	1.4501612216738195e-6	0.002413515687851971
Streptomyces vinaceus	1960	6	1.4501612216738195e-6	0.002413515687851971
Mycobacterium canettii	78331	6	1.4501612216738195e-6	0.002413515687851971
Micromonospora sp. WMMC415	2675222	6	1.4501612216738195e-6	0.002413515687851971
Micromonospora chokoriensis	356851	6	1.4501612216738195e-6	0.002413515687851971
Rubrobacter xylanophilus	49319	6	1.4501612216738195e-6	0.002413515687851971
Mesorhizobium sp. 8	2584466	5	1.208467684728183e-6	0.002011263073209976
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	5	1.208467684728183e-6	0.002011263073209976
Agrobacterium tumefaciens	358	5	1.208467684728183e-6	0.002011263073209976
Phreatobacter cathodiphilus	1868589	5	1.208467684728183e-6	0.002011263073209976
Methylocystis parvus	134	5	1.208467684728183e-6	0.002011263073209976
Stappia indica	538381	5	1.208467684728183e-6	0.002011263073209976
Pontivivens ytuae	2789856	5	1.208467684728183e-6	0.002011263073209976
Sphingopyxis sp. BSN-002	2911495	5	1.208467684728183e-6	0.002011263073209976
Novosphingobium sp. ES2-1	2780074	5	1.208467684728183e-6	0.002011263073209976
Sandaracinobacter sp. M6	2759707	5	1.208467684728183e-6	0.002011263073209976
Gluconacetobacter diazotrophicus	33996	5	1.208467684728183e-6	0.002011263073209976
Brevundimonas sp. MF30-B	2561924	5	1.208467684728183e-6	0.002011263073209976
Marinobacter sp. LQ44	1749259	5	1.208467684728183e-6	0.002011263073209976
Luteimonas yindakuii	2565782	5	1.208467684728183e-6	0.002011263073209976
Variovorax sp. RKNM96	2681552	5	1.208467684728183e-6	0.002011263073209976
Hydrogenophaga sp. BA0156	2716225	5	1.208467684728183e-6	0.002011263073209976
Massilia sp. LPB0304	2769491	5	1.208467684728183e-6	0.002011263073209976
Achromobacter spanius	217203	5	1.208467684728183e-6	0.002011263073209976
Rhizobacter sp. AJA081-3	2753607	5	1.208467684728183e-6	0.002011263073209976
Azoarcus communis	41977	5	1.208467684728183e-6	0.002011263073209976
Pseudonocardia sp. DSM 110487	2865833	5	1.208467684728183e-6	0.002011263073209976
Microbacterium sp. 10M-3C3	2483401	5	1.208467684728183e-6	0.002011263073209976
Microbacterium sp. Nx66	2766784	5	1.208467684728183e-6	0.002011263073209976
Microcella alkaliphila	279828	5	1.208467684728183e-6	0.002011263073209976
Streptomyces sp. Z423-1	2730915	5	1.208467684728183e-6	0.002011263073209976
Streptomyces sp. CdTB01	1725411	5	1.208467684728183e-6	0.002011263073209976
Streptomyces qinzhouensis	2599401	5	1.208467684728183e-6	0.002011263073209976
Rhodococcus rhodochrous	1829	5	1.208467684728183e-6	0.002011263073209976
Nocardia farcinica	37329	5	1.208467684728183e-6	0.002011263073209976
Nocardioides sp. S5	2017486	5	1.208467684728183e-6	0.002011263073209976
Marmoricola scoriae	642780	5	1.208467684728183e-6	0.002011263073209976
Halalkalibacterium halodurans	86665	5	1.208467684728183e-6	0.002011263073209976
Muricauda aquimarina	254955	5	1.208467684728183e-6	0.002011263073209976
Pirellulimonas nuda	2528009	5	1.208467684728183e-6	0.002011263073209976
Bradyrhizobium sp. CCBAU 53421	1325120	4	9.667741477825463e-7	0.0016090104585679806
Bradyrhizobium cosmicum	1404864	4	9.667741477825463e-7	0.0016090104585679806
Nitratireductor sp. OM-1	1756988	4	9.667741477825463e-7	0.0016090104585679806
Oricola thermophila	2742145	4	9.667741477825463e-7	0.0016090104585679806
Shinella sp. HZN7	879274	4	9.667741477825463e-7	0.0016090104585679806
Shinella sp. PSBB067	2715959	4	9.667741477825463e-7	0.0016090104585679806
Ciceribacter thiooxidans	1969821	4	9.667741477825463e-7	0.0016090104585679806
Georhizobium profundi	2341112	4	9.667741477825463e-7	0.0016090104585679806
Brucella pituitosa	571256	4	9.667741477825463e-7	0.0016090104585679806
Parvibaculum lavamentivorans	256618	4	9.667741477825463e-7	0.0016090104585679806
Paracoccus marcusii	59779	4	9.667741477825463e-7	0.0016090104585679806
Paracoccus denitrificans	266	4	9.667741477825463e-7	0.0016090104585679806
Fuscovulum blasticum	1075	4	9.667741477825463e-7	0.0016090104585679806
Sphingomonas sp. NBWT7	2596913	4	9.667741477825463e-7	0.0016090104585679806
Sphingomonas sp. AAP5	1523415	4	9.667741477825463e-7	0.0016090104585679806
Sphingomonas sp. NIC1	1961362	4	9.667741477825463e-7	0.0016090104585679806
Rhizorhabdus wittichii	160791	4	9.667741477825463e-7	0.0016090104585679806
Erythrobacter sp. HKB08	2502843	4	9.667741477825463e-7	0.0016090104585679806
Magnetospirillum sp. XM-1	1663591	4	9.667741477825463e-7	0.0016090104585679806
Thalassospira marina	2048283	4	9.667741477825463e-7	0.0016090104585679806
Candidatus Puniceispirillum marinum	767892	4	9.667741477825463e-7	0.0016090104585679806
Marinicauda algicola	2029849	4	9.667741477825463e-7	0.0016090104585679806
Halomonas chromatireducens	507626	4	9.667741477825463e-7	0.0016090104585679806
Lysobacter capsici	435897	4	9.667741477825463e-7	0.0016090104585679806
Acinetobacter nosocomialis	106654	4	9.667741477825463e-7	0.0016090104585679806
Acidihalobacter ferrooxydans	1765967	4	9.667741477825463e-7	0.0016090104585679806
Sulfurivermis fontis	1972068	4	9.667741477825463e-7	0.0016090104585679806
Shewanella algae	38313	4	9.667741477825463e-7	0.0016090104585679806
Burkholderia dolosa	152500	4	9.667741477825463e-7	0.0016090104585679806
Hydrogenophaga sp. SL48	2806347	4	9.667741477825463e-7	0.0016090104585679806
Bordetella genomosp. 9	1416803	4	9.667741477825463e-7	0.0016090104585679806
Denitratisoma sp. DHT3	1981880	4	9.667741477825463e-7	0.0016090104585679806
Saccharothrix syringae	103733	4	9.667741477825463e-7	0.0016090104585679806
Gryllotalpicola protaetiae	2419771	4	9.667741477825463e-7	0.0016090104585679806
Ruania sp. LR1S40	2897774	4	9.667741477825463e-7	0.0016090104585679806
Isoptericola variabilis	139208	4	9.667741477825463e-7	0.0016090104585679806
Streptomyces formicae	1616117	4	9.667741477825463e-7	0.0016090104585679806
Streptomyces phaeolivaceus	2653200	4	9.667741477825463e-7	0.0016090104585679806
Streptomyces albulus	68570	4	9.667741477825463e-7	0.0016090104585679806
Streptomyces tirandamycinicus	2174846	4	9.667741477825463e-7	0.0016090104585679806
Thermobifida alba	53522	4	9.667741477825463e-7	0.0016090104585679806
Actinomadura sp. WMMA1423	2591108	4	9.667741477825463e-7	0.0016090104585679806
Nocardioides anomalus	2712223	4	9.667741477825463e-7	0.0016090104585679806
Acidipropionibacterium virtanenii	2057246	4	9.667741477825463e-7	0.0016090104585679806
Actinoplanes missouriensis	1866	4	9.667741477825463e-7	0.0016090104585679806
Aquihabitans sp. G128	2849779	4	9.667741477825463e-7	0.0016090104585679806
Bradyrhizobium genosp. L	83637	3	7.250806108369098e-7	0.0012067578439259854
Mesorhizobium sp. INR15	2654248	3	7.250806108369098e-7	0.0012067578439259854
Roseitalea porphyridii	1852022	3	7.250806108369098e-7	0.0012067578439259854
Aquibium oceanicum	1670800	3	7.250806108369098e-7	0.0012067578439259854
Rhizobium bangladeshense	1138189	3	7.250806108369098e-7	0.0012067578439259854
Rhizobium gallicum	56730	3	7.250806108369098e-7	0.0012067578439259854
Ensifer adhaerens	106592	3	7.250806108369098e-7	0.0012067578439259854
Hyphomicrobium sp. MC1	717785	3	7.250806108369098e-7	0.0012067578439259854
Devosia sp. I507	2083786	3	7.250806108369098e-7	0.0012067578439259854
Devosia beringensis	2657486	3	7.250806108369098e-7	0.0012067578439259854
Paradevosia shaoguanensis	1335043	3	7.250806108369098e-7	0.0012067578439259854
Bosea sp. RAC05	1842539	3	7.250806108369098e-7	0.0012067578439259854
Bosea vaviloviae	1526658	3	7.250806108369098e-7	0.0012067578439259854
Kaistia sp. 32K	2795690	3	7.250806108369098e-7	0.0012067578439259854
Paracoccus sp. S8-55	2903900	3	7.250806108369098e-7	0.0012067578439259854
Falsirhodobacter sp. PG104	2692330	3	7.250806108369098e-7	0.0012067578439259854
Sphingomonas sanxanigenens	397260	3	7.250806108369098e-7	0.0012067578439259854
Tsuneonella dongtanensis	692370	3	7.250806108369098e-7	0.0012067578439259854
Indioceanicola profundi	2220096	3	7.250806108369098e-7	0.0012067578439259854
Tistrella mobilis	171437	3	7.250806108369098e-7	0.0012067578439259854
Asticcacaulis excentricus	78587	3	7.250806108369098e-7	0.0012067578439259854
Terricaulis silvestris	2686094	3	7.250806108369098e-7	0.0012067578439259854
Pseudomonas sp. MM211	2866808	3	7.250806108369098e-7	0.0012067578439259854
Pseudomonas parafulva	157782	3	7.250806108369098e-7	0.0012067578439259854
Pseudomonas mendocina	300	3	7.250806108369098e-7	0.0012067578439259854
Pseudomonas knackmussii	65741	3	7.250806108369098e-7	0.0012067578439259854
Halomonas subglaciescola	29571	3	7.250806108369098e-7	0.0012067578439259854
Lysobacter solisilvae (ex Woo and Kim 2022)	2865112	3	7.250806108369098e-7	0.0012067578439259854
Luteimonas sp. MC1750	2799326	3	7.250806108369098e-7	0.0012067578439259854
Luteimonas sp. D4P002	2901869	3	7.250806108369098e-7	0.0012067578439259854
Luteimonas sp. S4-F44	2925842	3	7.250806108369098e-7	0.0012067578439259854
Luteimonas granuli	1176533	3	7.250806108369098e-7	0.0012067578439259854
Luteimonas chenhongjianii	2006110	3	7.250806108369098e-7	0.0012067578439259854
Pseudoxanthomonas suwonensis	314722	3	7.250806108369098e-7	0.0012067578439259854
Candidatus Thiodictyon syntrophicum	1166950	3	7.250806108369098e-7	0.0012067578439259854
Sulfurifustis variabilis	1675686	3	7.250806108369098e-7	0.0012067578439259854
Candidatus Reidiella endopervernicosa	2738883	3	7.250806108369098e-7	0.0012067578439259854
Burkholderia multivorans	87883	3	7.250806108369098e-7	0.0012067578439259854
Burkholderia ubonensis	101571	3	7.250806108369098e-7	0.0012067578439259854
Burkholderia anthina	179879	3	7.250806108369098e-7	0.0012067578439259854
Acidovorax sp. 1608163	2478662	3	7.250806108369098e-7	0.0012067578439259854
Acidovorax antarcticus	2743470	3	7.250806108369098e-7	0.0012067578439259854
Schlegelella thermodepolymerans	215580	3	7.250806108369098e-7	0.0012067578439259854
Massilia sp. PAMC28688	2861283	3	7.250806108369098e-7	0.0012067578439259854
Rubrivivax gelatinosus	28068	3	7.250806108369098e-7	0.0012067578439259854
Methylibium petroleiphilum	105560	3	7.250806108369098e-7	0.0012067578439259854
Azoarcus sp. DD4	2027405	3	7.250806108369098e-7	0.0012067578439259854
Aromatoleum pumilum	2067960	3	7.250806108369098e-7	0.0012067578439259854
Methylobacillus flagellatus	405	3	7.250806108369098e-7	0.0012067578439259854
Eikenella corrodens	539	3	7.250806108369098e-7	0.0012067578439259854
Kibdelosporangium phytohabitans	860235	3	7.250806108369098e-7	0.0012067578439259854
Kutzneria albida	43357	3	7.250806108369098e-7	0.0012067578439259854
Microbacterium sp. No. 7	1714373	3	7.250806108369098e-7	0.0012067578439259854
Leucobacter sp. H21R-36	2932246	3	7.250806108369098e-7	0.0012067578439259854
Arthrobacter sp. ERGS1:01	1704044	3	7.250806108369098e-7	0.0012067578439259854
Paeniglutamicibacter sp. Y32M11	2853258	3	7.250806108369098e-7	0.0012067578439259854
Brachybacterium saurashtrense	556288	3	7.250806108369098e-7	0.0012067578439259854
Allobranchiibius sp. GilTou73	2904523	3	7.250806108369098e-7	0.0012067578439259854
Streptomyces harbinensis	1176198	3	7.250806108369098e-7	0.0012067578439259854
Streptacidiphilus sp. PB12-B1b	2705012	3	7.250806108369098e-7	0.0012067578439259854
Mycobacterium paragordonae	1389713	3	7.250806108369098e-7	0.0012067578439259854
Mycolicibacterium tokaiense	39695	3	7.250806108369098e-7	0.0012067578439259854
Mycolicibacterium anyangense	1431246	3	7.250806108369098e-7	0.0012067578439259854
Mycolicibacterium poriferae	39694	3	7.250806108369098e-7	0.0012067578439259854
Nonomuraea nitratireducens	2656914	3	7.250806108369098e-7	0.0012067578439259854
Micromonospora echinofusca	47858	3	7.250806108369098e-7	0.0012067578439259854
Dactylosporangium vinaceum	53362	3	7.250806108369098e-7	0.0012067578439259854
Bifidobacterium bifidum	1681	3	7.250806108369098e-7	0.0012067578439259854
Frankia casuarinae	106370	3	7.250806108369098e-7	0.0012067578439259854
Modestobacter marinus	477641	3	7.250806108369098e-7	0.0012067578439259854
Iamia sp. SCSIO 61187	2722752	3	7.250806108369098e-7	0.0012067578439259854
Sutcliffiella cohnii	33932	3	7.250806108369098e-7	0.0012067578439259854
Weizmannia coagulans	1398	3	7.250806108369098e-7	0.0012067578439259854
Saccharibacillus brassicae	2583377	3	7.250806108369098e-7	0.0012067578439259854
Exiguobacterium mexicanum	340146	3	7.250806108369098e-7	0.0012067578439259854
Thermoanaerobacter siderophilus	106578	3	7.250806108369098e-7	0.0012067578439259854
Limnoglobus roseus	2598579	3	7.250806108369098e-7	0.0012067578439259854
Ensifer mexicanus	375549	2	4.833870738912732e-7	0.0008045052292839903
Methyloligella sp. GL2	2742204	2	4.833870738912732e-7	0.0008045052292839903
Devosia sp. JXJ CY 41	2917991	2	4.833870738912732e-7	0.0008045052292839903
Methylocella tundrae	227605	2	4.833870738912732e-7	0.0008045052292839903
Acuticoccus sp. I52.16.1	2928472	2	4.833870738912732e-7	0.0008045052292839903
Silicimonas algicola	1826607	2	4.833870738912732e-7	0.0008045052292839903
Sphingomonas sp. S2-65	2903960	2	4.833870738912732e-7	0.0008045052292839903
Sphingomonas sp. PAMC26645	2565555	2	4.833870738912732e-7	0.0008045052292839903
Sphingomonas sp. HMP9	1517554	2	4.833870738912732e-7	0.0008045052292839903
Defluviicoccus vanus	111831	2	4.833870738912732e-7	0.0008045052292839903
Roseomonas marmotae	2768161	2	4.833870738912732e-7	0.0008045052292839903
Stella humosa	94	2	4.833870738912732e-7	0.0008045052292839903
Pseudomonas sp. MTM4	2705472	2	4.833870738912732e-7	0.0008045052292839903
Pseudomonas lundensis	86185	2	4.833870738912732e-7	0.0008045052292839903
Pseudomonas nanhaiensis	2830842	2	4.833870738912732e-7	0.0008045052292839903
Halomonas sp. MCCC 1A13316	2733487	2	4.833870738912732e-7	0.0008045052292839903
Lysobacter sp. TY2-98	2290922	2	4.833870738912732e-7	0.0008045052292839903
Lysobacter solisilvae (ex Kim et al. 2021)	2763317	2	4.833870738912732e-7	0.0008045052292839903
Luteibacter sp. 321	2911537	2	4.833870738912732e-7	0.0008045052292839903
Luteibacter rhizovicinus	242606	2	4.833870738912732e-7	0.0008045052292839903
Frateuria sp. 5GH9-11	1542730	2	4.833870738912732e-7	0.0008045052292839903
Ahniella affigens	2021234	2	4.833870738912732e-7	0.0008045052292839903
Pantoea dispersa	59814	2	4.833870738912732e-7	0.0008045052292839903
Sulfuricaulis limicola	1620215	2	4.833870738912732e-7	0.0008045052292839903
Microbulbifer sp. A4B17	359370	2	4.833870738912732e-7	0.0008045052292839903
Steroidobacter denitrificans	465721	2	4.833870738912732e-7	0.0008045052292839903
Paraburkholderia megapolitana	420953	2	4.833870738912732e-7	0.0008045052292839903
Caballeronia sp. SL2Y3	2878151	2	4.833870738912732e-7	0.0008045052292839903
Comamonas sp. B21-038	2918299	2	4.833870738912732e-7	0.0008045052292839903
Schlegelella brevitalea	413882	2	4.833870738912732e-7	0.0008045052292839903
Diaphorobacter ruginosibacter	1715720	2	4.833870738912732e-7	0.0008045052292839903
Bordetella avium	521	2	4.833870738912732e-7	0.0008045052292839903
Sulfuriferula sp. AH1	1985873	2	4.833870738912732e-7	0.0008045052292839903
Sorangium cellulosum	56	2	4.833870738912732e-7	0.0008045052292839903
Labilithrix luteola	1391654	2	4.833870738912732e-7	0.0008045052292839903
Haliangium ochraceum	80816	2	4.833870738912732e-7	0.0008045052292839903
Desulfuromonas versatilis	2802975	2	4.833870738912732e-7	0.0008045052292839903
Solidesulfovibrio magneticus	184917	2	4.833870738912732e-7	0.0008045052292839903
Amycolatopsis mediterranei	33910	2	4.833870738912732e-7	0.0008045052292839903
Microbacterium foliorum	104336	2	4.833870738912732e-7	0.0008045052292839903
Leucobacter luti	340320	2	4.833870738912732e-7	0.0008045052292839903
Arthrobacter dokdonellae	2211210	2	4.833870738912732e-7	0.0008045052292839903
Haloactinobacterium kanbiaonis	2675754	2	4.833870738912732e-7	0.0008045052292839903
Streptomyces bathyalis	2710756	2	4.833870738912732e-7	0.0008045052292839903
Streptomyces armeniacus	83291	2	4.833870738912732e-7	0.0008045052292839903
Nocardia mangyaensis	2213200	2	4.833870738912732e-7	0.0008045052292839903
Corynebacterium mustelae	571915	2	4.833870738912732e-7	0.0008045052292839903
Streptomonospora litoralis	2498135	2	4.833870738912732e-7	0.0008045052292839903
Kribbella flavida	182640	2	4.833870738912732e-7	0.0008045052292839903
Actinoplanes sp. L3-i22	2836373	2	4.833870738912732e-7	0.0008045052292839903
Ilumatobacter coccineus	467094	2	4.833870738912732e-7	0.0008045052292839903
Euzebya pacifica	1608957	2	4.833870738912732e-7	0.0008045052292839903
Egibacter rhizosphaerae	1670831	2	4.833870738912732e-7	0.0008045052292839903
Miltoncostaea marina	2843215	2	4.833870738912732e-7	0.0008045052292839903
Miltoncostaea oceani	2843216	2	4.833870738912732e-7	0.0008045052292839903
Conexibacter woesei	191495	2	4.833870738912732e-7	0.0008045052292839903
Conexibacter sp. SYSU D00693	2812560	2	4.833870738912732e-7	0.0008045052292839903
Lysinibacillus fusiformis	28031	2	4.833870738912732e-7	0.0008045052292839903
Porphyromonas gingivalis	837	2	4.833870738912732e-7	0.0008045052292839903
Aeoliella mucimassa	2527972	2	4.833870738912732e-7	0.0008045052292839903
Treponema denticola	158	2	4.833870738912732e-7	0.0008045052292839903
Halorussus pelagicus	2505977	2	4.833870738912732e-7	0.0008045052292839903
