Taxon	TaxID	Fragments	PropTotal	PropNonHost
Opitutaceae	134623	5	1.4500075951397834e-7	0.000365737692926633
Nitrososphaeraceae	1033997	5	1.4500075951397834e-7	0.000365737692926633
Herpesviridae	10292	5	1.4500075951397834e-7	0.000365737692926633
Lichenihabitantaceae	2723775	4	1.1600060761118267e-7	0.0002925901543413064
Elioraeaceae	2690195	4	1.1600060761118267e-7	0.0002925901543413064
Sanguibacteraceae	145360	4	1.1600060761118267e-7	0.0002925901543413064
Actinopolymorphaceae	2805400	4	1.1600060761118267e-7	0.0002925901543413064
Egibacteraceae	1747769	4	1.1600060761118267e-7	0.0002925901543413064
Aerococcaceae	186827	4	1.1600060761118267e-7	0.0002925901543413064
Sphaerobacteraceae	85002	4	1.1600060761118267e-7	0.0002925901543413064
Porphyromonadaceae	171551	4	1.1600060761118267e-7	0.0002925901543413064
Weeksellaceae	2762318	4	1.1600060761118267e-7	0.0002925901543413064
Phycisphaeraceae	666507	4	1.1600060761118267e-7	0.0002925901543413064
Treponemataceae	2845253	4	1.1600060761118267e-7	0.0002925901543413064
Stellaceae	2844601	3	8.7000455708387e-8	0.00021944261575597982
Saccharospirillaceae	255527	3	8.7000455708387e-8	0.00021944261575597982
Thiotrichaceae	135617	3	8.7000455708387e-8	0.00021944261575597982
Sandaracinaceae	1055686	3	8.7000455708387e-8	0.00021944261575597982
Glycomycetaceae	85034	3	8.7000455708387e-8	0.00021944261575597982
Baekduiaceae	2600303	3	8.7000455708387e-8	0.00021944261575597982
Alicyclobacillaceae	186823	3	8.7000455708387e-8	0.00021944261575597982
Oscillospiraceae	216572	3	8.7000455708387e-8	0.00021944261575597982
Clostridiales Family XVII. Incertae Sedis	539000	3	8.7000455708387e-8	0.00021944261575597982
Chroococcidiopsidaceae	1890528	3	8.7000455708387e-8	0.00021944261575597982
Bacteroidaceae	815	3	8.7000455708387e-8	0.00021944261575597982
Cytophagaceae	89373	3	8.7000455708387e-8	0.00021944261575597982
Spirosomaceae	2896860	3	8.7000455708387e-8	0.00021944261575597982
Rhodothermaceae	563843	3	8.7000455708387e-8	0.00021944261575597982
Halobacteriaceae	2236	3	8.7000455708387e-8	0.00021944261575597982
Halorubraceae	1963271	3	8.7000455708387e-8	0.00021944261575597982
Oceanospirillaceae	135620	2	5.8000303805591335e-8	0.0001462950771706532
Pectobacteriaceae	1903410	2	5.8000303805591335e-8	0.0001462950771706532
Morganellaceae	1903414	2	5.8000303805591335e-8	0.0001462950771706532
Halothiobacillaceae	255526	2	5.8000303805591335e-8	0.0001462950771706532
Halieaceae	1706372	2	5.8000303805591335e-8	0.0001462950771706532
Microbulbiferaceae	1706373	2	5.8000303805591335e-8	0.0001462950771706532
Spongiibacteraceae	1706375	2	5.8000303805591335e-8	0.0001462950771706532
Nitrosomonadaceae	206379	2	5.8000303805591335e-8	0.0001462950771706532
Sulfuricellaceae	2772226	2	5.8000303805591335e-8	0.0001462950771706532
Casimicrobiaceae	2705999	2	5.8000303805591335e-8	0.0001462950771706532
Desulfuromonadaceae	213421	2	5.8000303805591335e-8	0.0001462950771706532
Syntrophotaleaceae	2812024	2	5.8000303805591335e-8	0.0001462950771706532
Desulfobacteraceae	213119	2	5.8000303805591335e-8	0.0001462950771706532
Desulfobulbaceae	213121	2	5.8000303805591335e-8	0.0001462950771706532
Bradymonadaceae	1779135	2	5.8000303805591335e-8	0.0001462950771706532
Acidithiobacillaceae	225058	2	5.8000303805591335e-8	0.0001462950771706532
Hydrogenophilaceae	206349	2	5.8000303805591335e-8	0.0001462950771706532
Jonesiaceae	85022	2	5.8000303805591335e-8	0.0001462950771706532
Sporichthyaceae	85033	2	5.8000303805591335e-8	0.0001462950771706532
Lachnospiraceae	186803	2	5.8000303805591335e-8	0.0001462950771706532
Desulfitobacteriaceae	2937909	2	5.8000303805591335e-8	0.0001462950771706532
Acidaminococcaceae	909930	2	5.8000303805591335e-8	0.0001462950771706532
Microcoleaceae	1892252	2	5.8000303805591335e-8	0.0001462950771706532
Tannerellaceae	2005525	2	5.8000303805591335e-8	0.0001462950771706532
Chlorobiaceae	191412	2	5.8000303805591335e-8	0.0001462950771706532
Tepidisphaeraceae	1771355	2	5.8000303805591335e-8	0.0001462950771706532
Tichowtungiaceae	2907186	2	5.8000303805591335e-8	0.0001462950771706532
Leptospiraceae	170	2	5.8000303805591335e-8	0.0001462950771706532
Aquificaceae	64898	2	5.8000303805591335e-8	0.0001462950771706532
Haloferacaceae	1644056	2	5.8000303805591335e-8	0.0001462950771706532
Myoviridae	10662	2	5.8000303805591335e-8	0.0001462950771706532
Adenoviridae	10508	2	5.8000303805591335e-8	0.0001462950771706532
