Taxon	TaxID	Fragments	PropTotal	PropNonHost
Rhodopseudomonas	1073	4	1.8011713918146666e-6	0.0036730945821854912
Pseudolabrys	556257	4	1.8011713918146666e-6	0.0036730945821854912
Salipiger	263377	4	1.8011713918146666e-6	0.0036730945821854912
Luteibacter	242605	4	1.8011713918146666e-6	0.0036730945821854912
Acidihalobacter	1765964	4	1.8011713918146666e-6	0.0036730945821854912
Enterobacter	547	4	1.8011713918146666e-6	0.0036730945821854912
Paraburkholderia	1822464	4	1.8011713918146666e-6	0.0036730945821854912
Achromobacter	222	4	1.8011713918146666e-6	0.0036730945821854912
Thauera	33057	4	1.8011713918146666e-6	0.0036730945821854912
Kocuria	57493	4	1.8011713918146666e-6	0.0036730945821854912
Micrococcus	1269	4	1.8011713918146666e-6	0.0036730945821854912
Nocardia	1817	4	1.8011713918146666e-6	0.0036730945821854912
Gordonia	2053	4	1.8011713918146666e-6	0.0036730945821854912
Shinella	323620	3	1.350878543861e-6	0.0027548209366391185
Microvirga	186650	3	1.350878543861e-6	0.0027548209366391185
Methylorubrum	2282523	3	1.350878543861e-6	0.0027548209366391185
Rhodoplanes	29407	3	1.350878543861e-6	0.0027548209366391185
Pannonibacter	227873	3	1.350878543861e-6	0.0027548209366391185
Devosia	46913	3	1.350878543861e-6	0.0027548209366391185
Ruegeria	97050	3	1.350878543861e-6	0.0027548209366391185
Roseomonas	125216	3	1.350878543861e-6	0.0027548209366391185
Stenotrophomonas	40323	3	1.350878543861e-6	0.0027548209366391185
Allochromatium	85072	3	1.350878543861e-6	0.0027548209366391185
Sulfurifustis	1692042	3	1.350878543861e-6	0.0027548209366391185
Sulfuricaulis	1744881	3	1.350878543861e-6	0.0027548209366391185
Comamonas	283	3	1.350878543861e-6	0.0027548209366391185
Ramlibacter	174951	3	1.350878543861e-6	0.0027548209366391185
Orrella	1921582	3	1.350878543861e-6	0.0027548209366391185
Methylibium	316612	3	1.350878543861e-6	0.0027548209366391185
Vogesella	57739	3	1.350878543861e-6	0.0027548209366391185
Arthrobacter	1663	3	1.350878543861e-6	0.0027548209366391185
Isoptericola	254250	3	1.350878543861e-6	0.0027548209366391185
Mycolicibacterium	1866885	3	1.350878543861e-6	0.0027548209366391185
Corynebacterium	1716	3	1.350878543861e-6	0.0027548209366391185
Aeromicrobium	2040	3	1.350878543861e-6	0.0027548209366391185
Actinoplanes	1865	3	1.350878543861e-6	0.0027548209366391185
Blastococcus	38501	3	1.350878543861e-6	0.0027548209366391185
Aquihabitans	1648491	3	1.350878543861e-6	0.0027548209366391185
Baekduia	2600304	3	1.350878543861e-6	0.0027548209366391185
Rhodothermus	29548	3	1.350878543861e-6	0.0027548209366391185
Hoeflea	274591	2	9.005856959073333e-7	0.0018365472910927456
Oricola	1594166	2	9.005856959073333e-7	0.0018365472910927456
Afipia	1033	2	9.005856959073333e-7	0.0018365472910927456
Aquabacter	45402	2	9.005856959073333e-7	0.0018365472910927456
Stappia	152161	2	9.005856959073333e-7	0.0018365472910927456
Aureimonas	414371	2	9.005856959073333e-7	0.0018365472910927456
Pseudorhodoplanes	1734920	2	9.005856959073333e-7	0.0018365472910927456
Bosea	85413	2	9.005856959073333e-7	0.0018365472910927456
Kaustia	2838250	2	9.005856959073333e-7	0.0018365472910927456
Qingshengfaniella	2816884	2	9.005856959073333e-7	0.0018365472910927456
Antarctobacter	74032	2	9.005856959073333e-7	0.0018365472910927456
Sphingopyxis	165697	2	9.005856959073333e-7	0.0018365472910927456
Sphingosinithalassobacter	2676233	2	9.005856959073333e-7	0.0018365472910927456
Porphyrobacter	1111	2	9.005856959073333e-7	0.0018365472910927456
Skermanella	204447	2	9.005856959073333e-7	0.0018365472910927456
Stella	93	2	9.005856959073333e-7	0.0018365472910927456
Halopseudomonas	2901189	2	9.005856959073333e-7	0.0018365472910927456
Salinicola	404432	2	9.005856959073333e-7	0.0018365472910927456
Rhodanobacter	75309	2	9.005856959073333e-7	0.0018365472910927456
Thiocystis	13724	2	9.005856959073333e-7	0.0018365472910927456
Methylococcus	413	2	9.005856959073333e-7	0.0018365472910927456
Methylomonas	416	2	9.005856959073333e-7	0.0018365472910927456
Vibrio	662	2	9.005856959073333e-7	0.0018365472910927456
Aeromonas	642	2	9.005856959073333e-7	0.0018365472910927456
Flagellatimonas	2893022	2	9.005856959073333e-7	0.0018365472910927456
Rhodoferax	28065	2	9.005856959073333e-7	0.0018365472910927456
Azoarcus	12960	2	9.005856959073333e-7	0.0018365472910927456
Desulfobacca	60892	2	9.005856959073333e-7	0.0018365472910927456
Agromyces	33877	2	9.005856959073333e-7	0.0018365472910927456
Microcella	337004	2	9.005856959073333e-7	0.0018365472910927456
Spiractinospora	2913367	2	9.005856959073333e-7	0.0018365472910927456
Microlunatus	29404	2	9.005856959073333e-7	0.0018365472910927456
Cutibacterium	1912216	2	9.005856959073333e-7	0.0018365472910927456
Trueperella	1069494	2	9.005856959073333e-7	0.0018365472910927456
Jiangella	281472	2	9.005856959073333e-7	0.0018365472910927456
Actinomarinicola	2789775	2	9.005856959073333e-7	0.0018365472910927456
Miltoncostaea	2843200	2	9.005856959073333e-7	0.0018365472910927456
Sutcliffiella	2837511	2	9.005856959073333e-7	0.0018365472910927456
Lactococcus	1357	2	9.005856959073333e-7	0.0018365472910927456
Clostridium	1485	2	9.005856959073333e-7	0.0018365472910927456
Thermus	270	2	9.005856959073333e-7	0.0018365472910927456
Alistipes	239759	2	9.005856959073333e-7	0.0018365472910927456
Tannerella	195950	2	9.005856959073333e-7	0.0018365472910927456
Gemmatirosa	1706036	2	9.005856959073333e-7	0.0018365472910927456
Tautonia	2680020	2	9.005856959073333e-7	0.0018365472910927456
Leptospira	171	2	9.005856959073333e-7	0.0018365472910927456
