Taxon	TaxID	Fragments	PropTotal	PropNonHost
Cutibacterium acnes	1747	12	1.0543105222123019e-6	0.0025088856366297305
Mesorhizobium sp. L-8-10	2744523	11	9.664513120279434e-7	0.002299811833577253
Cereibacter sphaeroides	1063	11	9.664513120279434e-7	0.002299811833577253
Pseudonocardia broussonetiae	2736640	11	9.664513120279434e-7	0.002299811833577253
Egicoccus halophilus	1670830	11	9.664513120279434e-7	0.002299811833577253
Lactococcus lactis	1358	11	9.664513120279434e-7	0.002299811833577253
Pannonibacter phragmitetus	121719	10	8.78592101843585e-7	0.0020907380305247754
Halomonas sp. PGE1	2730360	10	8.78592101843585e-7	0.0020907380305247754
Ralstonia insidiosa	190721	10	8.78592101843585e-7	0.0020907380305247754
Microbacterium hominis	162426	10	8.78592101843585e-7	0.0020907380305247754
Mycobacteroides abscessus	36809	10	8.78592101843585e-7	0.0020907380305247754
Nocardiopsis sp. MT53	2865672	10	8.78592101843585e-7	0.0020907380305247754
Bradyrhizobium erythrophlei	1437360	9	7.907328916592265e-7	0.0018816642274722976
Chelatococcus daeguensis	444444	9	7.907328916592265e-7	0.0018816642274722976
Pseudomonas otitidis	319939	9	7.907328916592265e-7	0.0018816642274722976
Variovorax paradoxus	34073	9	7.907328916592265e-7	0.0018816642274722976
Microbacterium sp. NIBRBAC000506063	2734618	9	7.907328916592265e-7	0.0018816642274722976
Bradyrhizobium sp. 186	2782654	8	7.02873681474868e-7	0.00167259042441982
Stenotrophomonas rhizophila	216778	8	7.02873681474868e-7	0.00167259042441982
Halomonas hydrothermalis	115561	8	7.02873681474868e-7	0.00167259042441982
Microbacterium chocolatum	84292	8	7.02873681474868e-7	0.00167259042441982
Rhodococcus opacus	37919	8	7.02873681474868e-7	0.00167259042441982
Mesorhizobium sp. 113-3-9	2744517	7	6.150144712905094e-7	0.0014635166213673428
Sphingomonas sp. AAP5	1523415	7	6.150144712905094e-7	0.0014635166213673428
Pseudoxanthomonas suwonensis	314722	7	6.150144712905094e-7	0.0014635166213673428
Leclercia sp. 29361	2714951	7	6.150144712905094e-7	0.0014635166213673428
Acidovorax carolinensis	553814	7	6.150144712905094e-7	0.0014635166213673428
Burkholderia dolosa	152500	7	6.150144712905094e-7	0.0014635166213673428
Oryzomicrobium terrae	1735038	7	6.150144712905094e-7	0.0014635166213673428
Streptomyces venezuelae	54571	7	6.150144712905094e-7	0.0014635166213673428
Actinomarinicola tropica	2789776	7	6.150144712905094e-7	0.0014635166213673428
Lacticaseibacillus paracasei	1597	7	6.150144712905094e-7	0.0014635166213673428
Rhizobium leguminosarum	384	6	5.271552611061509e-7	0.0012544428183148652
Agrobacterium tumefaciens	358	6	5.271552611061509e-7	0.0012544428183148652
Ensifer adhaerens	106592	6	5.271552611061509e-7	0.0012544428183148652
Methylobacterium brachiatum	269660	6	5.271552611061509e-7	0.0012544428183148652
Devosia salina	2860336	6	5.271552611061509e-7	0.0012544428183148652
Blastomonas fulva	1550728	6	5.271552611061509e-7	0.0012544428183148652
Roseivivax marinus	1379903	6	5.271552611061509e-7	0.0012544428183148652
Pseudomonas libanensis	75588	6	5.271552611061509e-7	0.0012544428183148652
Pseudomonas alcaliphila	101564	6	5.271552611061509e-7	0.0012544428183148652
Lysobacter capsici	435897	6	5.271552611061509e-7	0.0012544428183148652
Stenotrophomonas maltophilia	40324	6	5.271552611061509e-7	0.0012544428183148652
Microbacterium oxydans	82380	6	5.271552611061509e-7	0.0012544428183148652
Arthrobacter sp. ERGS1:01	1704044	6	5.271552611061509e-7	0.0012544428183148652
Pseudonocardia dioxanivorans	240495	6	5.271552611061509e-7	0.0012544428183148652
Amycolatopsis sp. DSM 110486	2865832	6	5.271552611061509e-7	0.0012544428183148652
Amycolatopsis sp. WQ 127309	2932773	6	5.271552611061509e-7	0.0012544428183148652
Mycolicibacterium hassiacum	46351	6	5.271552611061509e-7	0.0012544428183148652
Nocardia asteroides	1824	6	5.271552611061509e-7	0.0012544428183148652
Streptomyces griseochromogenes	68214	6	5.271552611061509e-7	0.0012544428183148652
Streptomyces hundungensis	1077946	6	5.271552611061509e-7	0.0012544428183148652
Spiractinospora alimapuensis	2820884	6	5.271552611061509e-7	0.0012544428183148652
Nocardioides sp. dk884	2662361	6	5.271552611061509e-7	0.0012544428183148652
Micromonospora sp. WMMC415	2675222	6	5.271552611061509e-7	0.0012544428183148652
Micromonospora carbonacea	47853	6	5.271552611061509e-7	0.0012544428183148652
Thermus thermophilus	274	6	5.271552611061509e-7	0.0012544428183148652
Anabaena sp. YBS01	2490939	6	5.271552611061509e-7	0.0012544428183148652
Mesorhizobium huakuii	28104	5	4.392960509217925e-7	0.0010453690152623877
Mesorhizobium opportunistum	593909	5	4.392960509217925e-7	0.0010453690152623877
Aquibium microcysteis	675281	5	4.392960509217925e-7	0.0010453690152623877
Rhizobium daejeonense	240521	5	4.392960509217925e-7	0.0010453690152623877
Rhodoplanes sp. Z2-YC6860	674703	5	4.392960509217925e-7	0.0010453690152623877
Pseudorhodoplanes sinuspersici	1235591	5	4.392960509217925e-7	0.0010453690152623877
Novosphingobium resinovorum	158500	5	4.392960509217925e-7	0.0010453690152623877
Paracoccus marcusii	59779	5	4.392960509217925e-7	0.0010453690152623877
Azospirillum brasilense	192	5	4.392960509217925e-7	0.0010453690152623877
Pseudomonas salmasensis	2745514	5	4.392960509217925e-7	0.0010453690152623877
Stenotrophomonas sp. 364	2691571	5	4.392960509217925e-7	0.0010453690152623877
Variovorax sp. HW608	1034889	5	4.392960509217925e-7	0.0010453690152623877
Cupriavidus pauculus	82633	5	4.392960509217925e-7	0.0010453690152623877
Paraburkholderia fungorum	134537	5	4.392960509217925e-7	0.0010453690152623877
Microbacterium sediminis	904291	5	4.392960509217925e-7	0.0010453690152623877
Pseudonocardia sp. DSM 110487	2865833	5	4.392960509217925e-7	0.0010453690152623877
Pseudonocardia sp. CGMCC 4.1532	2761535	5	4.392960509217925e-7	0.0010453690152623877
Saccharomonospora marina	632569	5	4.392960509217925e-7	0.0010453690152623877
Saccharothrix syringae	103733	5	4.392960509217925e-7	0.0010453690152623877
Streptomyces sp. So13.3	2136173	5	4.392960509217925e-7	0.0010453690152623877
Streptomyces finlayi	67296	5	4.392960509217925e-7	0.0010453690152623877
Streptomyces xanthii	2768069	5	4.392960509217925e-7	0.0010453690152623877
Nocardioides ungokensis	1643322	5	4.392960509217925e-7	0.0010453690152623877
Jiangella alkaliphila	419479	5	4.392960509217925e-7	0.0010453690152623877
Aquibium oceanicum	1670800	4	3.51436840737434e-7	0.00083629521220991
Nitratireductor sp. SY7	2599600	4	3.51436840737434e-7	0.00083629521220991
Rhizobium etli	29449	4	3.51436840737434e-7	0.00083629521220991
Pseudolabrys sp. FHR47	2562284	4	3.51436840737434e-7	0.00083629521220991
Xanthobacter dioxanivorans	2528964	4	3.51436840737434e-7	0.00083629521220991
Nordella sp. HKS 07	2712222	4	3.51436840737434e-7	0.00083629521220991
Sphingobium sp. RAC03	1843368	4	3.51436840737434e-7	0.00083629521220991
Paracoccus sp. S8-55	2903900	4	3.51436840737434e-7	0.00083629521220991
Azospirillum humicireducens	1226968	4	3.51436840737434e-7	0.00083629521220991
Pseudomonas qingdaonensis	2056231	4	3.51436840737434e-7	0.00083629521220991
Acinetobacter johnsonii	40214	4	3.51436840737434e-7	0.00083629521220991
Xanthomonas campestris	339	4	3.51436840737434e-7	0.00083629521220991
Xanthomonas hyacinthi	56455	4	3.51436840737434e-7	0.00083629521220991
Luteimonas sp. YGD11-2	2508168	4	3.51436840737434e-7	0.00083629521220991
Luteimonas sp. S4-F44	2925842	4	3.51436840737434e-7	0.00083629521220991
Sulfurifustis variabilis	1675686	4	3.51436840737434e-7	0.00083629521220991
Hydrogenophaga sp. RAC07	1842537	4	3.51436840737434e-7	0.00083629521220991
Massilia sp. PAMC28688	2861283	4	3.51436840737434e-7	0.00083629521220991
Micrococcus luteus	1270	4	3.51436840737434e-7	0.00083629521220991
Janibacter melonis	262209	4	3.51436840737434e-7	0.00083629521220991
Dermacoccus sp. PAMC28757	2762331	4	3.51436840737434e-7	0.00083629521220991
Nocardia cyriacigeorgica	135487	4	3.51436840737434e-7	0.00083629521220991
Actinomadura graeca	2750812	4	3.51436840737434e-7	0.00083629521220991
Nocardioides sp. S5	2017486	4	3.51436840737434e-7	0.00083629521220991
Nocardioides humi	449461	4	3.51436840737434e-7	0.00083629521220991
Natronosporangium hydrolyticum	2811111	4	3.51436840737434e-7	0.00083629521220991
Ureibacillus thermosphaericus	51173	4	3.51436840737434e-7	0.00083629521220991
Staphylococcus capitis	29388	4	3.51436840737434e-7	0.00083629521220991
Mesorhizobium sp. INR15	2654248	3	2.6357763055307547e-7	0.0006272214091574326
Mesorhizobium terrae	2725666	3	2.6357763055307547e-7	0.0006272214091574326
Hoeflea phototrophica	244596	3	2.6357763055307547e-7	0.0006272214091574326
Rhodopseudomonas boonkerdii	475937	3	2.6357763055307547e-7	0.0006272214091574326
Pseudorhizobium banfieldiae	1125847	3	2.6357763055307547e-7	0.0006272214091574326
Methyloceanibacter sp. wino2	2170729	3	2.6357763055307547e-7	0.0006272214091574326
Aquabacter sp. L1I39	2820278	3	2.6357763055307547e-7	0.0006272214091574326
Methylocystis heyeri	391905	3	2.6357763055307547e-7	0.0006272214091574326
Sphingomonas sp. DM2-R-LB4	2899123	3	2.6357763055307547e-7	0.0006272214091574326
Sphingomonas sp. NBWT7	2596913	3	2.6357763055307547e-7	0.0006272214091574326
Sphingomonas paucimobilis	13689	3	2.6357763055307547e-7	0.0006272214091574326
Sphingomonas sanxanigenens	397260	3	2.6357763055307547e-7	0.0006272214091574326
Altererythrobacter sp. TH136	2067415	3	2.6357763055307547e-7	0.0006272214091574326
Qipengyuania sediminis	1532023	3	2.6357763055307547e-7	0.0006272214091574326
Tsuneonella mangrovi	1982042	3	2.6357763055307547e-7	0.0006272214091574326
Sphingosinicella sp. BN140058	1892855	3	2.6357763055307547e-7	0.0006272214091574326
Polymorphum gilvum	991904	3	2.6357763055307547e-7	0.0006272214091574326
Hypericibacter adhaerens	2602016	3	2.6357763055307547e-7	0.0006272214091574326
Caulobacter sp. FWC26	69665	3	2.6357763055307547e-7	0.0006272214091574326
Pseudomonas sp. MTM4	2705472	3	2.6357763055307547e-7	0.0006272214091574326
Moraxella osloensis	34062	3	2.6357763055307547e-7	0.0006272214091574326
Xanthomonas translucens	343	3	2.6357763055307547e-7	0.0006272214091574326
Thermomonas sp. XSG	2771436	3	2.6357763055307547e-7	0.0006272214091574326
Frateuria sp. 5GH9-11	1542730	3	2.6357763055307547e-7	0.0006272214091574326
Halotalea alkalilenta	376489	3	2.6357763055307547e-7	0.0006272214091574326
Proteus mirabilis	584	3	2.6357763055307547e-7	0.0006272214091574326
Shewanella benthica	43661	3	2.6357763055307547e-7	0.0006272214091574326
Acidovorax avenae	80867	3	2.6357763055307547e-7	0.0006272214091574326
Hydrogenophaga sp. BA0156	2716225	3	2.6357763055307547e-7	0.0006272214091574326
Diaphorobacter aerolatus	1288495	3	2.6357763055307547e-7	0.0006272214091574326
Paraburkholderia graminis	60548	3	2.6357763055307547e-7	0.0006272214091574326
Caballeronia sp. TF1N1	2878153	3	2.6357763055307547e-7	0.0006272214091574326
Bordetella petrii	94624	3	2.6357763055307547e-7	0.0006272214091574326
Pigmentiphaga sp. H8	2488560	3	2.6357763055307547e-7	0.0006272214091574326
Ideonella dechloratans	36863	3	2.6357763055307547e-7	0.0006272214091574326
Leucobacter sp. CX169	2813744	3	2.6357763055307547e-7	0.0006272214091574326
Clavibacter zhangzhiyongii	2768071	3	2.6357763055307547e-7	0.0006272214091574326
Protaetiibacter intestinalis	2419774	3	2.6357763055307547e-7	0.0006272214091574326
Serinicoccus marinus	247333	3	2.6357763055307547e-7	0.0006272214091574326
Phycicoccus sp. HDW14	2714941	3	2.6357763055307547e-7	0.0006272214091574326
Amycolatopsis aidingensis	2842453	3	2.6357763055307547e-7	0.0006272214091574326
Lentzea guizhouensis	1586287	3	2.6357763055307547e-7	0.0006272214091574326
Nocardiopsis gilva	280236	3	2.6357763055307547e-7	0.0006272214091574326
Thermobifida alba	53522	3	2.6357763055307547e-7	0.0006272214091574326
Nocardioides sp. HDW12B	2714939	3	2.6357763055307547e-7	0.0006272214091574326
Nocardioides panacisoli	627624	3	2.6357763055307547e-7	0.0006272214091574326
Friedmanniella luteola	546871	3	2.6357763055307547e-7	0.0006272214091574326
Actinoplanes ianthinogenes	122358	3	2.6357763055307547e-7	0.0006272214091574326
Stackebrandtia nassauensis	283811	3	2.6357763055307547e-7	0.0006272214091574326
Miltoncostaea marina	2843215	3	2.6357763055307547e-7	0.0006272214091574326
Bacillus cereus	1396	3	2.6357763055307547e-7	0.0006272214091574326
Paenibacillus swuensis	1178515	3	2.6357763055307547e-7	0.0006272214091574326
Agrobacterium vitis	373	2	1.75718420368717e-7	0.000418147606104955
Neorhizobium sp. NCHU2750	1825976	2	1.75718420368717e-7	0.000418147606104955
Pseudolabrys taiwanensis	331696	2	1.75718420368717e-7	0.000418147606104955
Labrys sp. KNU-23	2789216	2	1.75718420368717e-7	0.000418147606104955
Methylobacterium radiodurans	2202828	2	1.75718420368717e-7	0.000418147606104955
Methylosinus trichosporium	426	2	1.75718420368717e-7	0.000418147606104955
Stappia sp. ES.058	1881061	2	1.75718420368717e-7	0.000418147606104955
Phreatobacter stygius	1940610	2	1.75718420368717e-7	0.000418147606104955
Phreatobacter sp. NMCR1094	2570229	2	1.75718420368717e-7	0.000418147606104955
Methylocella silvestris	199596	2	1.75718420368717e-7	0.000418147606104955
Sphingomonas xanthus	2594473	2	1.75718420368717e-7	0.000418147606104955
Sphingomonas hengshuiensis	1609977	2	1.75718420368717e-7	0.000418147606104955
Sphingomonas panacis	1560345	2	1.75718420368717e-7	0.000418147606104955
Parasphingopyxis algicola	2026624	2	1.75718420368717e-7	0.000418147606104955
Paracoccus liaowanqingii	2560053	2	1.75718420368717e-7	0.000418147606104955
Paracoccus zhejiangensis	1077935	2	1.75718420368717e-7	0.000418147606104955
Rhodovulum sp. MB263	308754	2	1.75718420368717e-7	0.000418147606104955
Fuscovulum blasticum	1075	2	1.75718420368717e-7	0.000418147606104955
Marinicauda algicola	2029849	2	1.75718420368717e-7	0.000418147606104955
Pseudomonas oryzae	1392877	2	1.75718420368717e-7	0.000418147606104955
Pseudomonas psychrotolerans	237610	2	1.75718420368717e-7	0.000418147606104955
Pseudomonas nanhaiensis	2830842	2	1.75718420368717e-7	0.000418147606104955
Lysobacter maris	1605891	2	1.75718420368717e-7	0.000418147606104955
Thermomonas carbonis	1463158	2	1.75718420368717e-7	0.000418147606104955
Frateuria aurantia	81475	2	1.75718420368717e-7	0.000418147606104955
Halomonas sp. 1513	1883416	2	1.75718420368717e-7	0.000418147606104955
Halomonas subglaciescola	29571	2	1.75718420368717e-7	0.000418147606104955
Halomonas sulfidivorans	2733488	2	1.75718420368717e-7	0.000418147606104955
Halomonas piezotolerans	2609667	2	1.75718420368717e-7	0.000418147606104955
Erwinia sp. E602	2675378	2	1.75718420368717e-7	0.000418147606104955
Acidiferrobacter thiooxydans	163359	2	1.75718420368717e-7	0.000418147606104955
Sulfuricaulis limicola	1620215	2	1.75718420368717e-7	0.000418147606104955
Wenzhouxiangella sp. AB-CW3	2771012	2	1.75718420368717e-7	0.000418147606104955
Colwellia sp. 20A7	2689569	2	1.75718420368717e-7	0.000418147606104955
Comamonas kerstersii	225992	2	1.75718420368717e-7	0.000418147606104955
Acidovorax sp. KKS102	358220	2	1.75718420368717e-7	0.000418147606104955
Rhodoferax saidenbachensis	1484693	2	1.75718420368717e-7	0.000418147606104955
Schlegelella brevitalea	413882	2	1.75718420368717e-7	0.000418147606104955
Pandoraea pnomenusa	93220	2	1.75718420368717e-7	0.000418147606104955
Aquabacterium olei	1296669	2	1.75718420368717e-7	0.000418147606104955
Rhizobacter sp. AJA081-3	2753607	2	1.75718420368717e-7	0.000418147606104955
Sutterella faecalis	2584944	2	1.75718420368717e-7	0.000418147606104955
Niveibacterium microcysteis	2811415	2	1.75718420368717e-7	0.000418147606104955
Sterolibacterium denitrificans	157592	2	1.75718420368717e-7	0.000418147606104955
Leucobacter sp. Psy1	2875729	2	1.75718420368717e-7	0.000418147606104955
Salinibacterium sp. dk2585	2603292	2	1.75718420368717e-7	0.000418147606104955
Curtobacterium sp. TC1	2862880	2	1.75718420368717e-7	0.000418147606104955
Glaciihabitans sp. INWT7	2596912	2	1.75718420368717e-7	0.000418147606104955
Ornithinimicrobium sp. HY006	2508882	2	1.75718420368717e-7	0.000418147606104955
Intrasporangium calvum	53358	2	1.75718420368717e-7	0.000418147606104955
Pengzhenrongella sicca	2819238	2	1.75718420368717e-7	0.000418147606104955
Mycolicibacterium baixiangningiae	2761578	2	1.75718420368717e-7	0.000418147606104955
Mycolicibacterium aurum	1791	2	1.75718420368717e-7	0.000418147606104955
Mycobacteroides immunogenum	83262	2	1.75718420368717e-7	0.000418147606104955
Actinomadura sp. NAK00032	2742128	2	1.75718420368717e-7	0.000418147606104955
Nonomuraea gerenzanensis	93944	2	1.75718420368717e-7	0.000418147606104955
Nocardioides baekrokdamisoli	1804624	2	1.75718420368717e-7	0.000418147606104955
Actinoplanes sp. N902-109	649831	2	1.75718420368717e-7	0.000418147606104955
Gardnerella vaginalis	2702	2	1.75718420368717e-7	0.000418147606104955
Catenulispora acidiphila	304895	2	1.75718420368717e-7	0.000418147606104955
Euzebya pacifica	1608957	2	1.75718420368717e-7	0.000418147606104955
Lysinibacillus sp. 2017	2169540	2	1.75718420368717e-7	0.000418147606104955
Halalkalibacterium halodurans	86665	2	1.75718420368717e-7	0.000418147606104955
Sutcliffiella cohnii	33932	2	1.75718420368717e-7	0.000418147606104955
Cohnella sp. LGH	1619153	2	1.75718420368717e-7	0.000418147606104955
Oscillibacter sp. NSJ-62	2763056	2	1.75718420368717e-7	0.000418147606104955
Lacipirellula parvula	2650471	2	1.75718420368717e-7	0.000418147606104955
Human mastadenovirus E	130308	2	1.75718420368717e-7	0.000418147606104955
