Taxon	TaxID	Fragments	PropTotal	PropNonHost
Methylobacterium currus	2051553	4	8.507488716943089e-7	0.0017691287041132243
Xanthobacter dioxanivorans	2528964	4	8.507488716943089e-7	0.0017691287041132243
Aureimonas sp. OT7	2816454	4	8.507488716943089e-7	0.0017691287041132243
Chelatococcus sp. CO-6	1702325	4	8.507488716943089e-7	0.0017691287041132243
Brevundimonas sp. 'scallop'	2562582	4	8.507488716943089e-7	0.0017691287041132243
Diaphorobacter sp. HDW4B	2714925	4	8.507488716943089e-7	0.0017691287041132243
Neisseria subflava	28449	4	8.507488716943089e-7	0.0017691287041132243
Neisseria mucosa	488	4	8.507488716943089e-7	0.0017691287041132243
Campylobacter concisus	199	4	8.507488716943089e-7	0.0017691287041132243
Microbacterium oxydans	82380	4	8.507488716943089e-7	0.0017691287041132243
Pseudonocardia sp. HH130629-09	1641402	4	8.507488716943089e-7	0.0017691287041132243
Streptomyces sp. SCSIO 64649	2878388	4	8.507488716943089e-7	0.0017691287041132243
Corynebacterium ureicelerivorans	401472	4	8.507488716943089e-7	0.0017691287041132243
Aquihabitans sp. Kera 3	2884263	4	8.507488716943089e-7	0.0017691287041132243
Egicoccus halophilus	1670830	4	8.507488716943089e-7	0.0017691287041132243
Lacticaseibacillus paracasei	1597	4	8.507488716943089e-7	0.0017691287041132243
Staphylococcus epidermidis	1282	4	8.507488716943089e-7	0.0017691287041132243
Prevotella denticola	28129	4	8.507488716943089e-7	0.0017691287041132243
Pseudomonas sp. HN11	1344094	3	6.380616537707317e-7	0.0013268465280849183
Stenotrophomonas sp. LM091	1904944	3	6.380616537707317e-7	0.0013268465280849183
Lysobacter enzymogenes	69	3	6.380616537707317e-7	0.0013268465280849183
Mannheimia haemolytica	75985	3	6.380616537707317e-7	0.0013268465280849183
Proteus mirabilis	584	3	6.380616537707317e-7	0.0013268465280849183
Celerinatantimonas diazotrophica	412034	3	6.380616537707317e-7	0.0013268465280849183
Aquibium oceanicum	1670800	3	6.380616537707317e-7	0.0013268465280849183
Paradevosia shaoguanensis	1335043	3	6.380616537707317e-7	0.0013268465280849183
Hyphomicrobium nitrativorans	1427356	3	6.380616537707317e-7	0.0013268465280849183
Kaistia sp. 32K	2795690	3	6.380616537707317e-7	0.0013268465280849183
Sphingomonas xanthus	2594473	3	6.380616537707317e-7	0.0013268465280849183
Variovorax sp. HW608	1034889	3	6.380616537707317e-7	0.0013268465280849183
Achromobacter denitrificans	32002	3	6.380616537707317e-7	0.0013268465280849183
Sorangium cellulosum	56	3	6.380616537707317e-7	0.0013268465280849183
Haliangium ochraceum	80816	3	6.380616537707317e-7	0.0013268465280849183
Nocardioides sp. S-1144	2582905	3	6.380616537707317e-7	0.0013268465280849183
Arthrobacter sp. zg-Y809	2886940	3	6.380616537707317e-7	0.0013268465280849183
Kocuria rhizophila	72000	3	6.380616537707317e-7	0.0013268465280849183
Brevibacterium linens	1703	3	6.380616537707317e-7	0.0013268465280849183
Streptomyces sp. MA3_2.13	2867410	3	6.380616537707317e-7	0.0013268465280849183
Streptomyces chartreusis	1969	3	6.380616537707317e-7	0.0013268465280849183
Streptomyces albireticuli	1940	3	6.380616537707317e-7	0.0013268465280849183
Corynebacterium tuberculostearicum	38304	3	6.380616537707317e-7	0.0013268465280849183
Rhodococcus sp. PBTS 1	1653478	3	6.380616537707317e-7	0.0013268465280849183
Mycolicibacterium gilvum	1804	3	6.380616537707317e-7	0.0013268465280849183
Gordonia sp. PP30	2935861	3	6.380616537707317e-7	0.0013268465280849183
Plantactinospora sp. KBS50	2024580	3	6.380616537707317e-7	0.0013268465280849183
Gemella haemolysans	1379	3	6.380616537707317e-7	0.0013268465280849183
Cloacibacterium caeni	2004710	3	6.380616537707317e-7	0.0013268465280849183
Luteimonas chenhongjianii	2006110	2	4.2537443584715444e-7	0.0008845643520566122
Thermomonas sp. HDW16	2714945	2	4.2537443584715444e-7	0.0008845643520566122
Alkalilimnicola ehrlichii	351052	2	4.2537443584715444e-7	0.0008845643520566122
Devosia rhizoryzae	2774137	2	4.2537443584715444e-7	0.0008845643520566122
Rhodoplanes sp. Z2-YC6860	674703	2	4.2537443584715444e-7	0.0008845643520566122
Phreatobacter stygius	1940610	2	4.2537443584715444e-7	0.0008845643520566122
Stella humosa	94	2	4.2537443584715444e-7	0.0008845643520566122
Marinicauda algicola	2029849	2	4.2537443584715444e-7	0.0008845643520566122
Acidovorax sp. RAC01	1842533	2	4.2537443584715444e-7	0.0008845643520566122
Serpentinimonas maccroryi	1458426	2	4.2537443584715444e-7	0.0008845643520566122
Bordetella genomosp. 13	463040	2	4.2537443584715444e-7	0.0008845643520566122
Ralstonia insidiosa	190721	2	4.2537443584715444e-7	0.0008845643520566122
Niveibacterium microcysteis	2811415	2	4.2537443584715444e-7	0.0008845643520566122
Glutamicibacter arilaitensis	256701	2	4.2537443584715444e-7	0.0008845643520566122
Microbacterium sediminis	904291	2	4.2537443584715444e-7	0.0008845643520566122
Microbacterium atlanticum	2782168	2	4.2537443584715444e-7	0.0008845643520566122
Leifsonia shinshuensis	150026	2	4.2537443584715444e-7	0.0008845643520566122
Cellulomonas gilvus	11	2	4.2537443584715444e-7	0.0008845643520566122
Actinotalea sp. JY-7876	2758442	2	4.2537443584715444e-7	0.0008845643520566122
Pedococcus dokdonensis	443156	2	4.2537443584715444e-7	0.0008845643520566122
Brachybacterium faecium	43669	2	4.2537443584715444e-7	0.0008845643520566122
Pseudonocardia sp. DSM 110487	2865833	2	4.2537443584715444e-7	0.0008845643520566122
Amycolatopsis mediterranei	33910	2	4.2537443584715444e-7	0.0008845643520566122
Prauserella marina	530584	2	4.2537443584715444e-7	0.0008845643520566122
Corynebacterium kefirresidentii	1979527	2	4.2537443584715444e-7	0.0008845643520566122
Corynebacterium nuruki	1032851	2	4.2537443584715444e-7	0.0008845643520566122
Nocardia yamanashiensis	209247	2	4.2537443584715444e-7	0.0008845643520566122
Schaalia meyeri	52773	2	4.2537443584715444e-7	0.0008845643520566122
Streptosporangium roseum	2001	2	4.2537443584715444e-7	0.0008845643520566122
Jiangella sp. DSM 45060	1798224	2	4.2537443584715444e-7	0.0008845643520566122
Rubrobacter radiotolerans	42256	2	4.2537443584715444e-7	0.0008845643520566122
Baekduia soli	496014	2	4.2537443584715444e-7	0.0008845643520566122
Caldibacillus thermoamylovorans	35841	2	4.2537443584715444e-7	0.0008845643520566122
Prevotella buccalis	28127	2	4.2537443584715444e-7	0.0008845643520566122
Prevotella oris	28135	2	4.2537443584715444e-7	0.0008845643520566122
Pedobacter cryoconitis	188932	2	4.2537443584715444e-7	0.0008845643520566122
Runella sp. SP2	2268026	2	4.2537443584715444e-7	0.0008845643520566122
Candidatus Saccharimonas aalborgensis	1332188	2	4.2537443584715444e-7	0.0008845643520566122
